numero;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;user_id
1158;1940;Master;Divorced;48877.0;0;1;05-01-14;27;102;1;15;2;0;24;1;3;0;4;7;0;0;0;0;0;0;3;11;0;1948
6203;1980;Graduation;Single;74485.0;0;1;24-08-13;58;499;149;815;173;49;49;1;6;7;12;3;0;0;0;0;0;0;3;11;0;1949
7165;1940;Graduation;Widow;64474.0;0;0;22-10-13;59;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;3;11;0;1950
3595;1970;PhD;Divorced;77226.0;2;0;28-02-14;29;631;43;239;128;76;21;2;6;8;12;3;0;0;0;0;0;0;3;11;0;1951
8537;1970;PhD;Divorced;72643.0;1;0;27-02-13;60;526;80;553;123;94;53;1;3;10;7;2;0;0;0;1;0;0;3;11;1;1952
4331;1980;Graduation;Widow;85738.0;0;1;23-01-14;41;913;26;376;17;26;13;1;3;6;11;1;0;1;1;0;0;0;3;11;0;1953
6281;1960;PhD;Single;55686.0;1;2;14-02-13;27;673;0;199;37;47;26;2;6;3;5;4;1;0;0;0;0;0;3;11;0;1954
4338;1990;Master;Divorced;39062.0;2;2;25-03-14;28;23;0;9;0;0;12;1;1;0;3;4;1;0;0;0;0;0;3;11;0;1955
2452;1980;PhD;Together;34600.0;2;1;01-01-13;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;3;11;1;1956
9507;1980;PhD;Divorced;40794.0;0;2;07-04-13;18;261;23;73;4;23;50;2;6;3;5;7;0;0;0;0;0;0;3;11;0;1957
8360;1940;PhD;Together;54690.0;1;0;07-11-13;76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;3;11;0;1958
10311;1950;Graduation;Single;4428.0;2;1;05-10-13;0;16;4;12;2;4;321;0;25;0;0;1;0;0;0;0;0;0;3;11;0;1959
5117;1970;Basic;Married;32632.0;0;2;02-08-12;32;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;0;3;11;0;1960
4867;1970;2nCycle;Divorced;38236.0;1;0;20-09-13;2;58;0;18;2;0;10;4;3;0;4;7;0;0;0;0;0;0;3;11;0;1961
9289;1950;Graduation;Married;36781.0;2;1;10-04-14;16;29;1;17;0;3;13;1;2;1;2;8;0;0;0;0;0;0;3;11;1;1962
10913;1940;2nCycle;Married;31385.0;2;0;05-12-12;56;3;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;0;3;11;1;1963
3032;1950;Basic;Widow;24570.0;1;0;27-02-13;97;28;34;62;11;14;44;3;4;0;4;9;0;0;0;0;0;0;3;11;0;1964
8524;1990;PhD;Divorced;25509.0;1;0;18-09-12;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;3;11;1;1965
3334;1970;Basic;Married;94642.0;1;1;12-02-14;35;879;143;797;106;143;143;0;5;7;9;1;0;0;1;1;0;0;3;11;0;1966
4470;1960;Basic;Single;58646.0;1;1;10-06-13;3;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;3;11;0;1967
1406;1940;Master;Married;53201.0;1;1;12-02-13;49;280;7;81;20;0;27;8;6;3;5;7;0;0;0;0;0;0;3;11;0;1968
8619;1990;PhD;Married;21994.0;0;2;24-12-12;4;9;0;6;3;1;3;1;0;0;3;5;0;0;0;0;0;0;3;11;0;1969
10821;1970;Basic;Together;57113.0;2;2;06-02-13;45;182;4;33;0;2;42;6;4;1;5;7;0;0;0;0;0;0;3;11;0;1970
4552;1980;2nCycle;Together;51373.0;2;0;22-06-13;37;83;2;101;64;26;117;1;3;5;3;4;0;0;0;0;0;0;3;11;0;1971
898;1940;2nCycle;Married;23477.0;2;1;21-10-13;39;38;15;54;3;8;29;3;3;0;4;8;0;0;0;0;0;0;3;11;0;1972
9797;1950;2nCycle;Widow;58116.0;0;1;13-04-14;38;228;19;130;4;11;51;2;3;3;8;2;0;0;0;0;0;0;3;11;0;1973
10949;1960;PhD;Married;72968.0;2;0;16-12-13;8;1092;37;592;145;37;55;1;5;5;8;3;0;0;0;1;0;0;3;11;1;1974
8212;1960;Graduation;Together;39791.0;1;0;28-03-13;89;85;15;27;13;13;21;2;3;1;4;7;0;0;0;0;0;0;3;11;0;1975
6248;1950;Master;Single;91712.0;0;0;17-10-13;47;1276;24;746;94;29;48;0;9;7;11;3;0;0;1;0;0;0;3;11;1;1976
10164;1990;Master;Single;94472.0;0;1;03-04-14;75;1017;33;417;108;100;16;1;5;5;5;5;0;1;1;0;0;0;3;11;0;1977
4547;1950;Graduation;Together;13672.0;0;1;17-04-13;86;6;2;9;2;1;5;2;1;0;3;8;0;0;0;0;0;0;3;11;0;1978
6815;1980;Basic;Together;96547.0;0;2;23-05-14;4;448;21;125;52;101;62;0;7;6;8;2;1;0;1;1;0;0;3;11;1;1979
4122;1940;PhD;Widow;79205.0;0;2;29-08-12;73;504;23;117;179;28;44;1;6;5;4;4;0;0;0;1;0;0;3;11;1;1980
10841;1940;Master;Married;56559.0;0;2;25-12-12;46;226;22;133;41;31;31;3;4;3;8;4;0;0;0;0;0;0;3;11;0;1981
5370;1990;Master;Married;32644.0;0;0;16-01-13;38;239;3;141;0;7;23;4;7;1;6;8;1;0;0;0;0;0;3;11;0;1982
176;1950;Graduation;Divorced;67506.0;2;2;02-01-14;73;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;3;11;0;1983
4860;1970;Graduation;Widow;24206.0;2;0;08-03-13;66;7;2;8;3;2;3;1;1;0;3;6;0;0;0;0;0;0;3;11;0;1984
10757;1940;PhD;Married;28420.0;2;2;24-12-13;36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;3;11;0;1985
4023;1970;Basic;Married;22979.0;1;1;06-09-12;29;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;0;3;11;1;1986
6679;1960;Master;Together;33279.0;1;0;12-06-14;29;10;3;3;0;0;0;1;0;0;3;3;0;0;0;0;0;0;3;11;0;1987
9923;1990;Basic;Single;46423.0;2;1;18-09-13;6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;0;3;11;0;1988
7181;1970;2nCycle;Married;30368.0;0;2;07-11-13;97;35;0;13;2;0;2;2;2;0;3;8;0;0;0;0;0;0;3;11;0;1989
3599;1940;2nCycle;Married;63684.0;1;0;26-11-12;61;575;80;428;208;93;80;3;8;4;8;5;0;0;0;0;0;0;3;11;0;1990
405;1960;Basic;Single;41638.0;2;2;13-02-13;68;315;0;31;4;0;91;4;5;5;3;8;1;0;0;0;0;0;3;11;0;1991
6870;1970;Master;Single;68805.0;2;0;17-09-13;73;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;3;11;0;1992
832;1990;Basic;Divorced;65814.0;1;1;02-03-14;90;561;14;113;10;14;35;3;8;2;10;5;0;0;0;0;0;0;3;11;0;1993
2002;1990;PhD;Married;71964.0;2;1;20-05-13;81;587;51;932;180;34;86;1;5;6;5;3;0;0;0;0;0;0;3;11;0;1994
3657;1960;Master;Married;39146.0;0;2;14-02-13;1;94;1;33;13;12;12;3;4;0;4;8;0;0;0;0;0;0;3;11;0;1995
500;1960;Graduation;Married;96876.0;0;1;06-08-13;79;908;43;735;40;194;21;1;7;7;9;2;0;1;1;1;0;0;3;11;1;1996
1951;1960;Master;Married;34445.0;1;2;27-01-13;92;228;122;122;208;129;30;6;11;2;8;9;0;0;0;0;0;0;3;11;0;1997
3262;1940;PhD;Single;68281.0;1;1;07-08-12;31;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;0;3;11;1;1998
4102;1990;PhD;Single;37284.0;1;2;29-03-13;46;11;1;2;2;1;6;1;0;0;3;6;0;0;0;0;0;0;3;11;0;1999
7042;1960;Graduation;Widow;36790.0;1;2;01-03-13;14;3;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;0;3;11;1;2000
10598;1980;Graduation;Together;27943.0;2;0;15-04-13;89;12;1;16;4;1;3;3;2;0;3;8;0;0;0;0;0;0;3;11;0;2001
255;1950;Master;Together;22263.0;0;2;30-03-14;31;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;1;3;11;0;2002
2375;1970;Master;Widow;30261.0;2;1;25-09-12;75;8;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;3;11;0;2003
9829;1940;Basic;Together;28587.0;2;1;12-02-14;42;22;4;17;12;10;13;3;2;0;4;6;0;0;0;0;0;0;3;11;0;2004
6214;1990;Graduation;Married;43815.0;2;2;05-04-13;53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;3;11;0;2005
4954;1950;Graduation;Single;48195.0;0;1;21-01-14;53;106;27;68;52;7;5;6;4;2;5;6;0;0;0;0;0;0;3;11;0;2006
7861;1990;Master;Widow;77027.0;1;2;05-02-14;23;820;57;242;45;0;11;2;8;3;6;4;0;0;0;0;0;0;3;11;0;2007
4837;1940;Master;Divorced;71322.0;0;2;16-02-13;57;753;43;226;69;10;204;2;8;5;13;4;0;0;0;0;0;0;3;11;0;2008
9423;1950;Basic;Divorced;32765.0;1;0;23-02-14;49;13;3;17;7;3;3;2;2;0;4;5;0;0;0;0;0;0;3;11;0;2009
4198;1960;Master;Together;29672.0;1;0;12-03-13;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;3;11;0;2010
153;1940;PhD;Together;23272.0;0;2;17-10-13;29;19;3;6;4;2;12;1;1;0;3;4;0;0;0;0;0;0;3;11;0;2011
9323;1940;Basic;Widow;49912.0;0;1;07-09-12;5;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;3;11;1;2012
10001;1990;Graduation;Divorced;7500.0;2;2;01-08-12;98;5;17;17;13;14;34;4;2;1;3;9;0;0;0;0;0;0;3;11;0;2013
3945;1940;Master;Married;68117.0;2;0;10-03-13;80;618;44;215;0;17;36;2;11;8;4;6;1;0;0;0;0;0;3;11;1;2014
3799;1940;2nCycle;Single;67225.0;0;2;26-11-13;4;315;35;322;46;7;143;3;7;2;11;5;0;0;0;0;0;0;3;11;0;2015
8625;1940;PhD;Widow;17649.0;0;1;12-11-13;70;15;1;23;0;5;1;3;3;0;3;8;0;0;0;0;0;0;3;11;0;2016
3491;1970;Graduation;Married;55914.0;1;2;29-04-13;32;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;0;3;11;0;2017
983;1950;PhD;Divorced;40059.0;2;2;28-09-13;82;110;29;92;28;10;145;1;6;2;3;8;1;0;0;0;0;0;3;11;0;2018
9119;1960;Basic;Married;60905.0;0;1;05-12-13;27;208;17;76;36;17;38;2;3;3;7;2;0;0;0;0;0;0;3;11;0;2019
4786;1980;2nCycle;Married;75330.0;0;2;04-10-12;94;555;82;257;93;61;61;4;10;3;12;6;0;0;0;0;0;0;3;11;0;2020
5872;1960;Basic;Widow;60689.0;2;0;01-06-13;23;240;90;216;63;6;24;4;4;4;10;3;0;0;0;0;0;0;3;11;0;2021
6568;1990;Basic;Widow;38680.0;2;2;28-03-13;97;11;0;36;15;5;12;1;2;0;3;7;0;0;0;0;0;0;3;11;0;2022
5628;1970;Basic;Widow;61416.0;1;1;08-02-13;25;848;154;323;201;61;78;1;10;3;10;6;1;0;0;0;0;0;3;11;0;2023
5631;1970;Basic;Married;49767.0;0;1;02-05-13;92;202;47;197;55;42;149;1;5;4;8;4;0;0;0;0;0;0;3;11;0;2024
4974;1990;PhD;Single;83273.0;2;0;25-09-12;98;433;89;650;16;102;102;10;4;6;9;7;0;0;0;0;0;0;3;11;0;2025
8416;1960;2nCycle;Single;29009.0;0;2;29-11-13;19;6;6;15;10;5;2;2;2;0;3;6;0;0;0;0;0;0;3;11;0;2026
5454;1950;Master;Widow;45057.0;1;0;01-12-13;80;37;0;7;3;0;3;1;2;0;3;5;0;0;0;0;0;0;3;11;0;2027
4095;1990;PhD;Married;37150.0;2;1;11-09-12;80;167;37;64;49;34;116;8;4;3;6;7;0;0;0;0;0;0;3;11;0;2028
5474;1980;2nCycle;Together;43020.0;2;1;30-11-13;79;45;7;99;4;25;43;3;4;1;4;6;0;0;0;0;0;0;3;11;0;2029
4268;1940;Master;Divorced;53154.0;2;1;09-06-14;50;129;0;21;0;1;7;1;3;1;4;4;0;0;0;0;0;0;3;11;0;2030
10701;1990;Basic;Single;65308.0;2;2;11-09-13;60;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;3;11;0;2031
3507;1950;Graduation;Widow;76467.0;0;0;17-08-12;44;676;161;426;210;44;58;2;2;5;5;6;0;0;0;0;0;0;3;11;1;2032
2079;1970;PhD;Single;81044.0;0;2;27-12-13;0;450;26;535;73;98;26;1;5;6;10;1;0;0;0;0;0;0;3;11;0;2033
626;1960;Graduation;Widow;32871.0;2;0;09-03-13;28;22;2;12;0;2;5;1;1;0;3;4;0;0;0;0;0;0;3;11;0;2034
4426;1980;Basic;Together;55801.0;1;1;22-09-13;35;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;0;3;11;0;2035
2591;1960;PhD;Married;76320.0;2;0;22-06-14;49;526;35;214;69;53;35;2;6;3;4;2;0;0;0;0;0;0;3;11;0;2036
10509;1940;2nCycle;Single;36927.0;2;0;02-06-14;46;51;0;16;0;0;4;2;3;0;3;8;0;0;0;0;0;0;3;11;0;2037
6382;1950;Master;Divorced;48794.0;1;2;26-06-14;97;25;0;11;3;0;15;1;1;0;3;4;0;0;0;0;0;0;3;11;0;2038
6673;1980;2nCycle;Single;23478.0;0;2;19-03-13;51;28;6;27;12;17;39;1;3;0;3;8;0;0;0;0;0;0;3;11;0;2039
7441;1990;Graduation;Divorced;71128.0;0;2;06-10-12;80;958;159;447;20;0;31;3;2;10;12;7;0;0;0;0;0;0;3;11;0;2040
1071;1950;Basic;Single;70179.0;0;1;21-07-13;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;3;11;0;2041
10061;1940;PhD;Single;59462.0;1;2;05-01-13;29;724;17;143;0;8;196;2;9;2;12;7;0;0;0;0;0;0;3;11;0;2042
8775;1970;Basic;Widow;38361.0;0;2;27-12-13;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;3;11;0;2043
2345;1940;2nCycle;Married;70038.0;0;1;25-10-13;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;3;11;0;2044
322;1960;Master;Divorced;42554.0;2;2;12-01-13;93;29;1;11;0;0;0;2;2;0;3;4;0;0;0;0;0;0;3;11;0;2045
10897;1960;PhD;Divorced;67445.0;1;0;12-08-12;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;3;11;0;2046
123;1940;PhD;Together;67046.0;0;0;06-01-13;92;544;35;133;23;151;107;2;4;5;4;2;0;0;0;0;0;0;3;11;0;2047
6103;1940;Graduation;Together;42192.0;2;1;06-09-13;40;40;15;15;17;6;7;1;2;1;3;4;0;0;0;0;0;0;3;11;0;2048
7899;1980;Basic;Single;77610.0;0;0;29-10-12;70;1245;33;332;21;33;16;2;4;7;4;7;0;0;0;0;0;0;3;11;0;2049
10500;1990;PhD;Married;31761.0;0;1;05-04-14;96;19;1;20;16;14;28;2;3;0;4;5;0;0;0;0;0;0;3;11;0;2050
1655;1940;PhD;Single;34350.0;2;1;19-10-13;81;16;3;15;2;1;11;1;1;0;3;7;0;0;0;0;0;0;3;11;0;2051
2406;1970;Basic;Married;54591.0;1;2;05-08-13;63;376;4;94;12;9;24;3;6;2;8;5;0;0;0;0;0;0;3;11;0;2052
2712;1950;2nCycle;Divorced;71866.0;2;2;25-12-13;85;184;178;178;103;39;33;1;6;3;10;3;0;0;0;0;0;0;3;11;0;2053
5517;1970;Basic;Widow;25293.0;2;1;15-09-13;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;3;11;0;2054
10643;1980;Master;Single;42000.0;1;2;10-01-13;23;124;83;267;85;59;35;2;5;2;11;5;0;0;0;0;0;0;3;11;1;2055
2254;1980;Master;Divorced;69520.0;0;2;07-07-13;95;627;120;414;121;80;93;1;9;6;5;5;0;0;0;0;0;0;3;11;0;2056
10281;1940;PhD;Widow;64713.0;1;2;07-02-14;11;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;0;3;11;1;2057
6958;1950;PhD;Married;27889.0;2;1;05-07-13;42;14;0;4;0;0;8;1;1;1;2;6;0;0;0;0;0;0;3;11;0;2058
954;1970;2nCycle;Married;22123.0;2;2;27-03-14;77;3;3;24;34;7;31;1;2;1;3;5;0;0;0;0;0;0;3;11;0;2059
4643;1980;Master;Divorced;27803.0;1;2;26-08-12;40;8;26;46;38;9;49;2;3;0;4;8;0;0;0;0;0;0;3;11;0;2060
6497;1990;Basic;Married;51651.0;0;1;07-11-12;32;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;0;3;11;0;2061
5396;1980;PhD;Widow;68487.0;1;0;13-01-13;48;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;3;11;0;2062
1052;1950;Master;Married;56796.0;1;0;16-02-13;24;656;38;161;62;47;37;3;8;9;7;7;0;0;0;0;0;0;3;11;0;2063
2802;1950;2nCycle;Single;87000.0;0;2;15-12-12;61;196;25;607;67;17;49;1;4;6;7;2;0;0;0;0;0;0;3;11;0;2064
6343;1950;2nCycle;Widow;79823.0;2;2;31-03-14;6;835;73;380;114;73;43;1;6;9;7;2;0;1;0;0;0;0;3;11;0;2065
6507;1950;Graduation;Single;30828.0;0;0;04-10-13;16;16;11;15;2;0;12;2;1;1;4;3;0;0;0;0;0;0;3;11;0;2066
7901;1990;PhD;Divorced;34109.0;0;2;06-11-13;39;9;1;5;2;1;4;1;0;0;3;4;0;0;0;0;0;0;3;11;0;2067
4865;1960;2nCycle;Married;53367.0;0;1;31-08-13;2;229;7;140;10;3;11;7;5;1;8;7;0;0;0;0;0;0;3;11;1;2068
2686;1990;PhD;Single;22390.0;0;0;21-10-13;49;0;1;4;15;1;5;1;1;0;2;7;0;0;0;0;0;0;3;11;0;2069
3107;1970;Graduation;Widow;71322.0;1;0;02-05-14;31;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;0;3;11;0;2070
7734;1970;2nCycle;Together;79244.0;1;2;19-12-12;58;471;102;125;212;61;245;1;4;10;7;1;0;0;1;1;0;0;3;11;1;2071
1146;1970;PhD;Divorced;49912.0;2;0;07-09-12;5;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;3;11;1;2072
11031;1980;PhD;Together;48699.0;2;1;21-05-13;90;26;1;10;2;0;1;1;1;0;3;5;0;0;0;0;0;0;3;11;0;2073
7428;1980;Basic;Widow;80144.0;2;1;30-09-13;47;240;132;445;250;192;108;1;3;7;8;1;0;0;0;0;0;0;3;11;0;2074
975;1970;Graduation;Single;54252.0;0;0;28-05-13;25;178;4;26;8;4;44;5;4;1;5;6;0;0;0;0;0;0;3;11;0;2075
1103;1940;Basic;Single;81929.0;0;2;29-09-12;60;1486;55;278;49;0;185;2;4;4;10;6;1;0;1;0;0;0;3;11;1;2076
3422;1950;2nCycle;Widow;76068.0;2;0;29-11-12;67;1115;12;128;33;12;76;1;2;3;4;6;0;1;0;0;1;0;3;11;0;2077
1055;1980;PhD;Widow;53204.0;1;2;20-03-14;40;29;0;8;2;0;6;1;1;0;3;4;0;0;0;0;0;0;3;11;0;2078
6544;1950;Graduation;Divorced;67911.0;1;1;22-05-14;63;529;0;356;63;28;0;3;6;7;11;3;0;0;0;0;0;0;3;11;0;2079
1241;1980;PhD;Together;14796.0;0;2;17-09-12;1;13;3;8;7;4;16;2;1;0;3;9;0;0;0;0;0;0;3;11;1;2080
2909;1940;PhD;Divorced;78128.0;2;2;19-02-14;89;934;24;230;16;24;36;2;8;4;6;3;0;1;1;0;0;0;3;11;0;2081
5802;1970;PhD;Single;14188.0;2;1;28-02-13;40;2;7;11;16;12;27;1;2;0;4;6;0;0;0;0;0;0;3;11;0;2082
1407;1980;PhD;Together;20425.0;2;2;29-10-12;5;4;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;3;11;0;2083
6183;1950;Master;Married;58646.0;0;1;10-06-13;3;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;3;11;0;2084
340;1970;2nCycle;Together;72967.0;0;2;15-12-12;1;158;35;179;0;0;125;2;7;2;8;5;1;0;0;0;0;0;3;11;1;2085
5991;1990;2nCycle;Single;48150.0;1;0;08-06-13;24;173;2;39;3;2;47;3;5;1;4;7;0;0;0;0;0;0;3;11;0;2086
3104;1960;Graduation;Divorced;82332.0;2;1;17-09-12;89;830;59;968;51;79;19;1;5;3;12;2;0;0;1;0;0;0;3;11;1;2087
9729;1940;Basic;Single;58275.0;1;1;02-06-13;48;189;10;253;56;43;64;6;8;2;7;7;0;0;0;0;0;0;3;11;0;2088
1008;1950;Master;Divorced;44953.0;2;0;21-12-12;31;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;0;3;11;0;2089
11091;1970;PhD;Together;34587.0;1;0;16-05-14;68;7;2;9;2;0;2;2;1;0;3;4;0;0;0;0;0;0;3;11;0;2090
3969;1960;2nCycle;Single;43018.0;0;0;01-11-13;46;35;4;17;7;6;64;1;2;2;2;5;0;0;0;0;0;0;3;11;0;2091
1916;1990;Graduation;Single;45736.0;2;0;24-07-13;92;188;3;180;20;3;43;5;7;1;6;7;0;0;0;0;0;0;3;11;0;2092
9907;1990;PhD;Single;66476.0;1;0;04-12-13;80;742;28;152;25;9;57;2;6;8;10;4;0;0;0;0;0;0;3;11;0;2093
87;1970;Basic;Together;27733.0;1;2;26-08-13;16;0;7;5;26;2;17;2;2;0;3;7;0;0;0;0;0;0;3;11;0;2094
8659;1970;Basic;Single;69805.0;0;0;21-01-14;50;750;71;174;13;10;20;2;6;8;11;2;0;0;0;0;0;0;3;11;0;2095
6262;1950;Graduation;Married;72217.0;1;0;10-04-13;93;816;42;450;55;56;154;1;3;10;8;2;0;0;0;0;0;0;3;11;0;2096
6147;1970;2nCycle;Single;25818.0;1;2;18-10-12;51;5;2;8;2;2;9;1;0;1;2;7;0;0;0;0;0;0;3;11;0;2097
8832;1970;2nCycle;Married;37509.0;1;1;12-09-12;24;37;5;56;12;8;5;2;3;0;4;7;0;0;0;0;0;0;3;11;0;2098
10067;1950;2nCycle;Married;25176.0;1;2;10-08-13;79;4;0;4;0;0;5;1;1;0;2;7;0;0;0;0;0;0;3;11;0;2099
7532;1980;2nCycle;Together;43586.0;1;2;30-08-12;26;99;2;11;4;0;16;3;3;0;4;8;0;0;0;0;0;0;3;11;0;2100
4915;1950;2nCycle;Single;53230.0;2;0;03-08-12;86;176;72;98;136;21;229;4;5;2;12;5;0;0;0;0;0;0;3;11;0;2101
2115;1950;Master;Single;50116.0;0;1;20-06-14;68;54;0;10;0;0;2;2;1;0;4;5;0;1;0;0;0;0;3;11;0;2102
2088;1950;Graduation;Single;84906.0;1;1;04-10-13;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;3;11;0;2103
2493;1950;Master;Widow;61286.0;2;1;02-08-13;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;3;11;0;2104
6292;1970;Graduation;Together;82333.0;0;1;30-03-13;60;1311;0;359;46;89;17;1;4;3;10;2;0;0;1;0;0;0;3;11;1;2105
1631;1960;Master;Widow;65220.0;0;2;03-09-12;3;890;63;292;0;25;12;4;8;4;7;6;0;0;0;0;0;0;3;11;1;2106
10104;1970;Basic;Divorced;33590.0;0;1;03-11-13;65;4;0;2;0;0;2;1;1;0;2;7;0;0;0;0;0;0;3;11;0;2107
3006;1970;2nCycle;Divorced;30992.0;1;0;22-04-13;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;0;3;11;0;2108
3919;1950;Basic;Widow;72309.0;1;2;11-03-13;64;960;0;883;50;38;0;1;5;6;8;3;0;0;0;1;0;0;3;11;1;2109
11181;1940;2nCycle;Divorced;156924.0;2;1;29-08-13;85;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;3;11;0;2110
642;1960;Graduation;Divorced;16005.0;0;1;14-08-12;69;1;3;2;20;30;47;3;2;1;2;8;0;0;0;0;0;0;3;11;0;2111
4369;1990;Master;Married;65487.0;2;0;10-01-14;48;240;67;500;199;0;163;3;3;5;6;2;0;0;0;0;0;0;3;11;0;2112
10127;1960;2nCycle;Widow;58692.0;2;0;06-04-14;21;301;11;61;4;7;11;1;8;2;4;7;0;0;0;0;0;0;3;11;0;2113
271;1970;PhD;Widow;40590.0;0;1;02-10-13;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;3;11;0;2114
4973;1990;Graduation;Widow;20587.0;2;0;11-05-14;39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;3;11;0;2115
2948;1960;Master;Divorced;62637.0;1;1;01-03-14;76;104;12;48;4;12;5;1;2;2;5;2;0;0;0;0;0;0;3;11;0;2116
2715;1940;Graduation;Divorced;29435.0;1;1;06-08-12;11;70;3;37;4;2;64;4;3;2;2;9;0;0;0;0;0;0;3;11;1;2117
10432;1980;2nCycle;Single;19346.0;2;0;30-01-14;26;2;0;9;3;6;2;1;1;0;3;8;0;0;0;0;0;0;3;11;0;2118
9216;1980;2nCycle;Married;35788.0;1;0;23-01-14;34;23;2;11;3;1;4;2;2;0;3;6;0;0;0;0;0;0;3;11;0;2119
7124;1980;Basic;Married;36997.0;2;0;01-02-13;72;43;4;12;8;0;27;5;2;1;4;5;0;0;0;0;0;0;3;11;0;2120
9727;1950;Master;Single;23539.0;0;0;28-02-14;13;4;24;11;16;1;25;1;2;0;4;6;0;0;0;0;0;0;3;11;0;2121
5136;1970;Master;Single;65333.0;2;0;17-01-14;58;654;7;92;0;15;30;7;9;4;8;6;0;1;1;0;0;0;3;11;0;2122
9790;1980;Master;Together;78499.0;0;2;23-11-13;12;912;72;170;47;36;97;1;11;3;4;4;0;0;1;0;0;0;3;11;1;2123
1818;1970;Graduation;Single;29732.0;2;1;25-03-14;23;25;0;8;0;1;4;1;2;0;2;9;0;0;0;0;0;0;3;11;0;2124
1100;1980;PhD;Married;41275.0;0;1;24-03-14;33;24;4;22;0;2;9;4;3;1;3;5;0;0;0;0;0;0;3;11;0;2125
7873;1960;2nCycle;Married;63516.0;2;0;06-07-13;30;141;11;114;15;14;5;4;4;1;7;5;0;0;0;0;0;0;3;11;0;2126
10609;1940;Master;Single;42769.0;2;2;12-10-13;15;71;0;13;3;1;0;2;1;1;4;4;0;0;0;0;0;0;3;11;0;2127
6950;1980;Basic;Divorced;49572.0;0;1;15-12-13;25;35;1;16;0;1;1;2;2;0;3;7;0;0;0;0;0;0;3;11;0;2128
7233;1950;PhD;Divorced;69209.0;1;2;17-09-12;4;496;32;849;229;48;128;2;5;3;6;4;0;0;0;1;0;0;3;11;0;2129
9481;1980;PhD;Married;17148.0;1;2;28-01-14;80;9;9;11;13;10;16;4;3;1;3;8;0;0;0;0;0;0;3;11;0;2130
7699;1960;2nCycle;Divorced;40590.0;1;2;02-10-13;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;3;11;0;2131
2711;1970;Basic;Widow;30560.0;0;1;27-06-13;6;9;1;5;4;5;7;1;1;0;3;7;0;0;0;0;0;0;3;11;0;2132
8933;1950;PhD;Married;32146.0;2;1;12-05-14;16;26;3;23;4;7;3;2;2;0;4;6;0;0;0;0;0;0;3;11;0;2133
